tile_id,territory_id,territory_desc,location_x,location_y,class,class_name,resource_type,resource_desc
552,16,일반 영토지역,5,1,2,자원 토지,5,나무
553,16,일반 영토지역,0,2,1,일반 토지,0,None
554,16,일반 영토지역,1,2,1,일반 토지,0,None
555,16,일반 영토지역,2,2,1,일반 토지,0,None
556,16,일반 영토지역,3,2,1,일반 토지,0,None
557,16,일반 영토지역,4,2,2,자원 토지,6,쌀
558,16,일반 영토지역,5,2,1,일반 토지,0,None
559,16,일반 영토지역,0,3,1,일반 토지,0,None
560,16,일반 영토지역,1,3,2,자원 토지,7,보리
561,16,일반 영토지역,2,3,1,일반 토지,0,None
562,16,일반 영토지역,3,3,1,일반 토지,0,None
563,16,일반 영토지역,4,3,2,자원 토지,8,밀
564,16,일반 영토지역,5,3,2,자원 토지,9,감자
565,16,일반 영토지역,0,4,1,일반 토지,0,None
566,16,일반 영토지역,1,4,1,일반 토지,0,None
567,16,일반 영토지역,2,4,2,자원 토지,10,옥수수
568,16,일반 영토지역,3,4,1,일반 토지,0,None
569,16,일반 영토지역,4,4,2,자원 토지,11,금
570,16,일반 영토지역,5,4,1,일반 토지,0,None
571,16,일반 영토지역,0,5,1,일반 토지,0,None
572,16,일반 영토지역,1,5,2,자원 토지,12,은
573,16,일반 영토지역,2,5,1,일반 토지,0,None
574,16,일반 영토지역,3,5,2,자원 토지,13,진주
575,16,일반 영토지역,4,5,2,자원 토지,14,향신료
576,16,일반 영토지역,5,5,2,자원 토지,15,차
577,17,일반 영토지역,0,0,1,일반 토지,0,None
578,17,일반 영토지역,1,0,2,자원 토지,1,철
579,17,일반 영토지역,2,0,2,자원 토지,2,구리
580,17,일반 영토지역,3,0,1,일반 토지,0,None
581,17,일반 영토지역,4,0,1,일반 토지,0,None
582,17,일반 영토지역,5,0,1,일반 토지,0,None
583,17,일반 영토지역,0,1,2,자원 토지,3,석탄
584,17,일반 영토지역,1,1,1,일반 토지,0,None
585,17,일반 영토지역,2,1,1,일반 토지,0,None
586,17,일반 영토지역,3,1,2,자원 토지,4,석재
587,17,일반 영토지역,4,1,1,일반 토지,0,None
588,17,일반 영토지역,5,1,2,자원 토지,5,나무
589,17,일반 영토지역,0,2,1,일반 토지,0,None
590,17,일반 영토지역,1,2,1,일반 토지,0,None
591,17,일반 영토지역,2,2,1,일반 토지,0,None
592,17,일반 영토지역,3,2,1,일반 토지,0,None
593,17,일반 영토지역,4,2,2,자원 토지,6,쌀
594,17,일반 영토지역,5,2,1,일반 토지,0,None
595,17,일반 영토지역,0,3,1,일반 토지,0,None
596,17,일반 영토지역,1,3,2,자원 토지,7,보리
597,17,일반 영토지역,2,3,1,일반 토지,0,None
598,17,일반 영토지역,3,3,1,일반 토지,0,None
599,17,일반 영토지역,4,3,2,자원 토지,8,밀
600,17,일반 영토지역,5,3,2,자원 토지,9,감자
601,17,일반 영토지역,0,4,1,일반 토지,0,None
602,17,일반 영토지역,1,4,1,일반 토지,0,None
603,17,일반 영토지역,2,4,2,자원 토지,10,옥수수
604,17,일반 영토지역,3,4,1,일반 토지,0,None
605,17,일반 영토지역,4,4,2,자원 토지,11,금
606,17,일반 영토지역,5,4,1,일반 토지,0,None
607,17,일반 영토지역,0,5,1,일반 토지,0,None
608,17,일반 영토지역,1,5,2,자원 토지,12,은
609,17,일반 영토지역,2,5,1,일반 토지,0,None
610,17,일반 영토지역,3,5,2,자원 토지,13,진주
611,17,일반 영토지역,4,5,2,자원 토지,14,향신료
612,17,일반 영토지역,5,5,2,자원 토지,15,차
613,18,일반 영토지역,0,0,1,일반 토지,0,None
614,18,일반 영토지역,1,0,2,자원 토지,1,철
615,18,일반 영토지역,2,0,2,자원 토지,2,구리
616,18,일반 영토지역,3,0,1,일반 토지,0,None
617,18,일반 영토지역,4,0,1,일반 토지,0,None
618,18,일반 영토지역,5,0,1,일반 토지,0,None
619,18,일반 영토지역,0,1,2,자원 토지,3,석탄
620,18,일반 영토지역,1,1,1,일반 토지,0,None
621,18,일반 영토지역,2,1,1,일반 토지,0,None
622,18,일반 영토지역,3,1,2,자원 토지,4,석재
623,18,일반 영토지역,4,1,1,일반 토지,0,None
624,18,일반 영토지역,5,1,2,자원 토지,5,나무
625,18,일반 영토지역,0,2,1,일반 토지,0,None
626,18,일반 영토지역,1,2,1,일반 토지,0,None
627,18,일반 영토지역,2,2,1,일반 토지,0,None
628,18,일반 영토지역,3,2,1,일반 토지,0,None
629,18,일반 영토지역,4,2,2,자원 토지,6,쌀
630,18,일반 영토지역,5,2,1,일반 토지,0,None
631,18,일반 영토지역,0,3,1,일반 토지,0,None
632,18,일반 영토지역,1,3,2,자원 토지,7,보리
633,18,일반 영토지역,2,3,1,일반 토지,0,None
634,18,일반 영토지역,3,3,1,일반 토지,0,None
635,18,일반 영토지역,4,3,2,자원 토지,8,밀
636,18,일반 영토지역,5,3,2,자원 토지,9,감자
637,18,일반 영토지역,0,4,1,일반 토지,0,None
638,18,일반 영토지역,1,4,1,일반 토지,0,None
639,18,일반 영토지역,2,4,2,자원 토지,10,옥수수
640,18,일반 영토지역,3,4,1,일반 토지,0,None
641,18,일반 영토지역,4,4,2,자원 토지,11,금
642,18,일반 영토지역,5,4,1,일반 토지,0,None
643,18,일반 영토지역,0,5,1,일반 토지,0,None
644,18,일반 영토지역,1,5,2,자원 토지,12,은
645,18,일반 영토지역,2,5,1,일반 토지,0,None
646,18,일반 영토지역,3,5,2,자원 토지,13,진주
647,18,일반 영토지역,4,5,2,자원 토지,14,향신료
648,18,일반 영토지역,5,5,2,자원 토지,15,차
649,19,일반 영토지역,0,0,1,일반 토지,0,None
650,19,일반 영토지역,1,0,2,자원 토지,1,철
651,19,일반 영토지역,2,0,2,자원 토지,2,구리
652,19,일반 영토지역,3,0,1,일반 토지,0,None
653,19,일반 영토지역,4,0,1,일반 토지,0,None
654,19,일반 영토지역,5,0,1,일반 토지,0,None
655,19,일반 영토지역,0,1,2,자원 토지,3,석탄
656,19,일반 영토지역,1,1,1,일반 토지,0,None
657,19,일반 영토지역,2,1,1,일반 토지,0,None
658,19,일반 영토지역,3,1,2,자원 토지,4,석재
659,19,일반 영토지역,4,1,1,일반 토지,0,None
660,19,일반 영토지역,5,1,2,자원 토지,5,나무
661,19,일반 영토지역,0,2,1,일반 토지,0,None
662,19,일반 영토지역,1,2,1,일반 토지,0,None
663,19,일반 영토지역,2,2,1,일반 토지,0,None
664,19,일반 영토지역,3,2,1,일반 토지,0,None
665,19,일반 영토지역,4,2,2,자원 토지,6,쌀
666,19,일반 영토지역,5,2,1,일반 토지,0,None
667,19,일반 영토지역,0,3,1,일반 토지,0,None
668,19,일반 영토지역,1,3,2,자원 토지,7,보리
669,19,일반 영토지역,2,3,1,일반 토지,0,None
670,19,일반 영토지역,3,3,1,일반 토지,0,None
671,19,일반 영토지역,4,3,2,자원 토지,8,밀
672,19,일반 영토지역,5,3,2,자원 토지,9,감자
673,19,일반 영토지역,0,4,1,일반 토지,0,None
674,19,일반 영토지역,1,4,1,일반 토지,0,None
675,19,일반 영토지역,2,4,2,자원 토지,10,옥수수
676,19,일반 영토지역,3,4,1,일반 토지,0,None
677,19,일반 영토지역,4,4,2,자원 토지,11,금
678,19,일반 영토지역,5,4,1,일반 토지,0,None
679,19,일반 영토지역,0,5,1,일반 토지,0,None
680,19,일반 영토지역,1,5,2,자원 토지,12,은
681,19,일반 영토지역,2,5,1,일반 토지,0,None
682,19,일반 영토지역,3,5,2,자원 토지,13,진주
683,19,일반 영토지역,4,5,2,자원 토지,14,향신료
684,19,일반 영토지역,5,5,2,자원 토지,15,차
685,20,Not Used,0,0,,Not Used,0,None
686,20,Not Used,1,0,,Not Used,0,None
687,20,Not Used,2,0,,Not Used,0,None
688,20,Not Used,3,0,,Not Used,0,None
689,20,Not Used,4,0,,Not Used,0,None
690,20,Not Used,5,0,,Not Used,0,None
691,20,Not Used,0,1,,Not Used,0,None
692,20,Not Used,1,1,,Not Used,0,None
693,20,Not Used,2,1,,Not Used,0,None
694,20,Not Used,3,1,,Not Used,0,None
695,20,Not Used,4,1,,Not Used,0,None
696,20,Not Used,5,1,,Not Used,0,None
697,20,Not Used,0,2,,Not Used,0,None
698,20,Not Used,1,2,,Not Used,0,None
699,20,Not Used,2,2,,Not Used,0,None
700,20,Not Used,3,2,,Not Used,0,None
701,20,Not Used,4,2,,Not Used,0,None
702,20,Not Used,5,2,,Not Used,0,None
703,20,Not Used,0,3,,Not Used,0,None
704,20,Not Used,1,3,,Not Used,0,None
705,20,Not Used,2,3,,Not Used,0,None
706,20,Not Used,3,3,,Not Used,0,None
707,20,Not Used,4,3,,Not Used,0,None
708,20,Not Used,5,3,,Not Used,0,None
709,20,Not Used,0,4,,Not Used,0,None
710,20,Not Used,1,4,,Not Used,0,None
711,20,Not Used,2,4,,Not Used,0,None
712,20,Not Used,3,4,,Not Used,0,None
713,20,Not Used,4,4,,Not Used,0,None
714,20,Not Used,5,4,,Not Used,0,None
715,20,Not Used,0,5,,Not Used,0,None
716,20,Not Used,1,5,,Not Used,0,None
717,20,Not Used,2,5,,Not Used,0,None
718,20,Not Used,3,5,,Not Used,0,None
719,20,Not Used,4,5,,Not Used,0,None
720,20,Not Used,5,5,,Not Used,0,None
721,21,Not Used,0,0,,Not Used,0,None
722,21,Not Used,1,0,,Not Used,0,None
723,21,Not Used,2,0,,Not Used,0,None
724,21,Not Used,3,0,,Not Used,0,None
725,21,Not Used,4,0,,Not Used,0,None
726,21,Not Used,5,0,,Not Used,0,None
727,21,Not Used,0,1,,Not Used,0,None
728,21,Not Used,1,1,,Not Used,0,None
729,21,Not Used,2,1,,Not Used,0,None
730,21,Not Used,3,1,,Not Used,0,None
731,21,Not Used,4,1,,Not Used,0,None
732,21,Not Used,5,1,,Not Used,0,None
733,21,Not Used,0,2,,Not Used,0,None
734,21,Not Used,1,2,,Not Used,0,None
735,21,Not Used,2,2,,Not Used,0,None
736,21,Not Used,3,2,,Not Used,0,None
737,21,Not Used,4,2,,Not Used,0,None
738,21,Not Used,5,2,,Not Used,0,None
739,21,Not Used,0,3,,Not Used,0,None
740,21,Not Used,1,3,,Not Used,0,None
741,21,Not Used,2,3,,Not Used,0,None
742,21,Not Used,3,3,,Not Used,0,None
743,21,Not Used,4,3,,Not Used,0,None
744,21,Not Used,5,3,,Not Used,0,None
745,21,Not Used,0,4,,Not Used,0,None
746,21,Not Used,1,4,,Not Used,0,None
747,21,Not Used,2,4,,Not Used,0,None
748,21,Not Used,3,4,,Not Used,0,None
749,21,Not Used,4,4,,Not Used,0,None
750,21,Not Used,5,4,,Not Used,0,None
751,21,Not Used,0,5,,Not Used,0,None
752,21,Not Used,1,5,,Not Used,0,None
753,21,Not Used,2,5,,Not Used,0,None
754,21,Not Used,3,5,,Not Used,0,None
755,21,Not Used,4,5,,Not Used,0,None
756,21,Not Used,5,5,,Not Used,0,None
757,22,Not Used,0,0,,Not Used,0,None
758,22,Not Used,1,0,,Not Used,0,None
759,22,Not Used,2,0,,Not Used,0,None
760,22,Not Used,3,0,,Not Used,0,None
761,22,Not Used,4,0,,Not Used,0,None
762,22,Not Used,5,0,,Not Used,0,None
763,22,Not Used,0,1,,Not Used,0,None
764,22,Not Used,1,1,,Not Used,0,None
765,22,Not Used,2,1,,Not Used,0,None
766,22,Not Used,3,1,,Not Used,0,None
767,22,Not Used,4,1,,Not Used,0,None
768,22,Not Used,5,1,,Not Used,0,None
769,22,Not Used,0,2,,Not Used,0,None
770,22,Not Used,1,2,,Not Used,0,None
771,22,Not Used,2,2,,Not Used,0,None
772,22,Not Used,3,2,,Not Used,0,None
773,22,Not Used,4,2,,Not Used,0,None
774,22,Not Used,5,2,,Not Used,0,None
775,22,Not Used,0,3,,Not Used,0,None
776,22,Not Used,1,3,,Not Used,0,None
777,22,Not Used,2,3,,Not Used,0,None
778,22,Not Used,3,3,,Not Used,0,None
779,22,Not Used,4,3,,Not Used,0,None
780,22,Not Used,5,3,,Not Used,0,None
781,22,Not Used,0,4,,Not Used,0,None
782,22,Not Used,1,4,,Not Used,0,None
783,22,Not Used,2,4,,Not Used,0,None
784,22,Not Used,3,4,,Not Used,0,None
785,22,Not Used,4,4,,Not Used,0,None
786,22,Not Used,5,4,,Not Used,0,None
787,22,Not Used,0,5,,Not Used,0,None
788,22,Not Used,1,5,,Not Used,0,None
789,22,Not Used,2,5,,Not Used,0,None
790,22,Not Used,3,5,,Not Used,0,None
791,22,Not Used,4,5,,Not Used,0,None
792,22,Not Used,5,5,,Not Used,0,None
793,23,Not Used,0,0,,Not Used,0,None
794,23,Not Used,1,0,,Not Used,0,None
795,23,Not Used,2,0,,Not Used,0,None
796,23,Not Used,3,0,,Not Used,0,None
797,23,Not Used,4,0,,Not Used,0,None
798,23,Not Used,5,0,,Not Used,0,None
799,23,Not Used,0,1,,Not Used,0,None
800,23,Not Used,1,1,,Not Used,0,None
801,23,Not Used,2,1,,Not Used,0,None
802,23,Not Used,3,1,,Not Used,0,None
803,23,Not Used,4,1,,Not Used,0,None
804,23,Not Used,5,1,,Not Used,0,None
805,23,Not Used,0,2,,Not Used,0,None
806,23,Not Used,1,2,,Not Used,0,None
807,23,Not Used,2,2,,Not Used,0,None
808,23,Not Used,3,2,,Not Used,0,None
809,23,Not Used,4,2,,Not Used,0,None
810,23,Not Used,5,2,,Not Used,0,None
811,23,Not Used,0,3,,Not Used,0,None
812,23,Not Used,1,3,,Not Used,0,None
813,23,Not Used,2,3,,Not Used,0,None
814,23,Not Used,3,3,,Not Used,0,None
815,23,Not Used,4,3,,Not Used,0,None
816,23,Not Used,5,3,,Not Used,0,None
817,23,Not Used,0,4,,Not Used,0,None
818,23,Not Used,1,4,,Not Used,0,None
819,23,Not Used,2,4,,Not Used,0,None
820,23,Not Used,3,4,,Not Used,0,None
821,23,Not Used,4,4,,Not Used,0,None
822,23,Not Used,5,4,,Not Used,0,None
823,23,Not Used,0,5,,Not Used,0,None
824,23,Not Used,1,5,,Not Used,0,None
825,23,Not Used,2,5,,Not Used,0,None
826,23,Not Used,3,5,,Not Used,0,None
827,23,Not Used,4,5,,Not Used,0,None
828,23,Not Used,5,5,,Not Used,0,None
829,24,Not Used,0,0,,Not Used,0,None
830,24,Not Used,1,0,,Not Used,0,None
831,24,Not Used,2,0,,Not Used,0,None
832,24,Not Used,3,0,,Not Used,0,None
833,24,Not Used,4,0,,Not Used,0,None
834,24,Not Used,5,0,,Not Used,0,None
835,24,Not Used,0,1,,Not Used,0,None
836,24,Not Used,1,1,,Not Used,0,None
837,24,Not Used,2,1,,Not Used,0,None
838,24,Not Used,3,1,,Not Used,0,None
839,24,Not Used,4,1,,Not Used,0,None
840,24,Not Used,5,1,,Not Used,0,None
841,24,Not Used,0,2,,Not Used,0,None
842,24,Not Used,1,2,,Not Used,0,None
843,24,Not Used,2,2,,Not Used,0,None
844,24,Not Used,3,2,,Not Used,0,None
845,24,Not Used,4,2,,Not Used,0,None
846,24,Not Used,5,2,,Not Used,0,None
847,24,Not Used,0,3,,Not Used,0,None
848,24,Not Used,1,3,,Not Used,0,None
849,24,Not Used,2,3,,Not Used,0,None
850,24,Not Used,3,3,,Not Used,0,None
851,24,Not Used,4,3,,Not Used,0,None
852,24,Not Used,5,3,,Not Used,0,None
853,24,Not Used,0,4,,Not Used,0,None
854,24,Not Used,1,4,,Not Used,0,None
855,24,Not Used,2,4,,Not Used,0,None
856,24,Not Used,3,4,,Not Used,0,None
857,24,Not Used,4,4,,Not Used,0,None
858,24,Not Used,5,4,,Not Used,0,None
859,24,Not Used,0,5,,Not Used,0,None
860,24,Not Used,1,5,,Not Used,0,None
861,24,Not Used,2,5,,Not Used,0,None
862,24,Not Used,3,5,,Not Used,0,None
863,24,Not Used,4,5,,Not Used,0,None
864,24,Not Used,5,5,,Not Used,0,None
865,25,일반 영토지역,0,0,1,일반 토지,0,None
866,25,일반 영토지역,1,0,2,자원 토지,1,철
867,25,일반 영토지역,2,0,2,자원 토지,2,구리
868,25,일반 영토지역,3,0,1,일반 토지,0,None
869,25,일반 영토지역,4,0,1,일반 토지,0,None
870,25,일반 영토지역,5,0,1,일반 토지,0,None
871,25,일반 영토지역,0,1,2,자원 토지,3,석탄
872,25,일반 영토지역,1,1,1,일반 토지,0,None
873,25,일반 영토지역,2,1,1,일반 토지,0,None
874,25,일반 영토지역,3,1,2,자원 토지,4,석재
875,25,일반 영토지역,4,1,1,일반 토지,0,None
876,25,일반 영토지역,5,1,2,자원 토지,5,나무
877,25,일반 영토지역,0,2,1,일반 토지,0,None
878,25,일반 영토지역,1,2,1,일반 토지,0,None
879,25,일반 영토지역,2,2,1,일반 토지,0,None
880,25,일반 영토지역,3,2,1,일반 토지,0,None
881,25,일반 영토지역,4,2,2,자원 토지,6,쌀
882,25,일반 영토지역,5,2,1,일반 토지,0,None
883,25,일반 영토지역,0,3,1,일반 토지,0,None
884,25,일반 영토지역,1,3,2,자원 토지,7,보리
885,25,일반 영토지역,2,3,1,일반 토지,0,None
886,25,일반 영토지역,3,3,1,일반 토지,0,None
887,25,일반 영토지역,4,3,2,자원 토지,8,밀
888,25,일반 영토지역,5,3,2,자원 토지,9,감자
889,25,일반 영토지역,0,4,1,일반 토지,0,None
890,25,일반 영토지역,1,4,1,일반 토지,0,None
891,25,일반 영토지역,2,4,2,자원 토지,10,옥수수
892,25,일반 영토지역,3,4,1,일반 토지,0,None
893,25,일반 영토지역,4,4,2,자원 토지,11,금
894,25,일반 영토지역,5,4,1,일반 토지,0,None
895,25,일반 영토지역,0,5,1,일반 토지,0,None
896,25,일반 영토지역,1,5,2,자원 토지,12,은
897,25,일반 영토지역,2,5,1,일반 토지,0,None
898,25,일반 영토지역,3,5,2,자원 토지,13,진주
899,25,일반 영토지역,4,5,2,자원 토지,14,향신료
900,25,일반 영토지역,5,5,2,자원 토지,15,차
901,26,일반 영토지역,0,0,1,일반 토지,0,None
902,26,일반 영토지역,1,0,2,자원 토지,1,철
903,26,일반 영토지역,2,0,2,자원 토지,2,구리
904,26,일반 영토지역,3,0,1,일반 토지,0,None
905,26,일반 영토지역,4,0,1,일반 토지,0,None
906,26,일반 영토지역,5,0,1,일반 토지,0,None
907,26,일반 영토지역,0,1,2,자원 토지,3,석탄
908,26,일반 영토지역,1,1,1,일반 토지,0,None
909,26,일반 영토지역,2,1,1,일반 토지,0,None
910,26,일반 영토지역,3,1,2,자원 토지,4,석재
911,26,일반 영토지역,4,1,1,일반 토지,0,None
912,26,일반 영토지역,5,1,2,자원 토지,5,나무
913,26,일반 영토지역,0,2,1,일반 토지,0,None
914,26,일반 영토지역,1,2,1,일반 토지,0,None
915,26,일반 영토지역,2,2,1,일반 토지,0,None
916,26,일반 영토지역,3,2,1,일반 토지,0,None
917,26,일반 영토지역,4,2,2,자원 토지,6,쌀
918,26,일반 영토지역,5,2,1,일반 토지,0,None
919,26,일반 영토지역,0,3,1,일반 토지,0,None
920,26,일반 영토지역,1,3,2,자원 토지,7,보리
921,26,일반 영토지역,2,3,1,일반 토지,0,None
922,26,일반 영토지역,3,3,1,일반 토지,0,None
923,26,일반 영토지역,4,3,2,자원 토지,8,밀
924,26,일반 영토지역,5,3,2,자원 토지,9,감자
925,26,일반 영토지역,0,4,1,일반 토지,0,None
926,26,일반 영토지역,1,4,1,일반 토지,0,None
927,26,일반 영토지역,2,4,2,자원 토지,10,옥수수
928,26,일반 영토지역,3,4,1,일반 토지,0,None
929,26,일반 영토지역,4,4,2,자원 토지,11,금
930,26,일반 영토지역,5,4,1,일반 토지,0,None
931,26,일반 영토지역,0,5,1,일반 토지,0,None
932,26,일반 영토지역,1,5,2,자원 토지,12,은
933,26,일반 영토지역,2,5,1,일반 토지,0,None
934,26,일반 영토지역,3,5,2,자원 토지,13,진주
935,26,일반 영토지역,4,5,2,자원 토지,14,향신료
936,26,일반 영토지역,5,5,2,자원 토지,15,차
937,27,일반 영토지역,0,0,1,일반 토지,0,None
938,27,일반 영토지역,1,0,2,자원 토지,1,철
939,27,일반 영토지역,2,0,2,자원 토지,2,구리
940,27,일반 영토지역,3,0,1,일반 토지,0,None
941,27,일반 영토지역,4,0,1,일반 토지,0,None
942,27,일반 영토지역,5,0,1,일반 토지,0,None
943,27,일반 영토지역,0,1,2,자원 토지,3,석탄
944,27,일반 영토지역,1,1,1,일반 토지,0,None
945,27,일반 영토지역,2,1,1,일반 토지,0,None
946,27,일반 영토지역,3,1,2,자원 토지,4,석재
947,27,일반 영토지역,4,1,1,일반 토지,0,None
948,27,일반 영토지역,5,1,2,자원 토지,5,나무
949,27,일반 영토지역,0,2,1,일반 토지,0,None
950,27,일반 영토지역,1,2,1,일반 토지,0,None
951,27,일반 영토지역,2,2,1,일반 토지,0,None
952,27,일반 영토지역,3,2,1,일반 토지,0,None
953,27,일반 영토지역,4,2,2,자원 토지,6,쌀
954,27,일반 영토지역,5,2,1,일반 토지,0,None
955,27,일반 영토지역,0,3,1,일반 토지,0,None
956,27,일반 영토지역,1,3,2,자원 토지,7,보리
957,27,일반 영토지역,2,3,1,일반 토지,0,None
958,27,일반 영토지역,3,3,1,일반 토지,0,None
959,27,일반 영토지역,4,3,2,자원 토지,8,밀
960,27,일반 영토지역,5,3,2,자원 토지,9,감자
961,27,일반 영토지역,0,4,1,일반 토지,0,None
962,27,일반 영토지역,1,4,1,일반 토지,0,None
963,27,일반 영토지역,2,4,2,자원 토지,10,옥수수
964,27,일반 영토지역,3,4,1,일반 토지,0,None
965,27,일반 영토지역,4,4,2,자원 토지,11,금
966,27,일반 영토지역,5,4,1,일반 토지,0,None
967,27,일반 영토지역,0,5,1,일반 토지,0,None
968,27,일반 영토지역,1,5,2,자원 토지,12,은
969,27,일반 영토지역,2,5,1,일반 토지,0,None
970,27,일반 영토지역,3,5,2,자원 토지,13,진주
971,27,일반 영토지역,4,5,2,자원 토지,14,향신료
972,27,일반 영토지역,5,5,2,자원 토지,15,차
973,28,일반 영토지역,0,0,1,일반 토지,0,None
974,28,일반 영토지역,1,0,2,자원 토지,1,철
975,28,일반 영토지역,2,0,2,자원 토지,2,구리
976,28,일반 영토지역,3,0,1,일반 토지,0,None
977,28,일반 영토지역,4,0,1,일반 토지,0,None
978,28,일반 영토지역,5,0,1,일반 토지,0,None
979,28,일반 영토지역,0,1,2,자원 토지,3,석탄
980,28,일반 영토지역,1,1,1,일반 토지,0,None
981,28,일반 영토지역,2,1,1,일반 토지,0,None
982,28,일반 영토지역,3,1,2,자원 토지,4,석재
983,28,일반 영토지역,4,1,1,일반 토지,0,None
984,28,일반 영토지역,5,1,2,자원 토지,5,나무
985,28,일반 영토지역,0,2,1,일반 토지,0,None
986,28,일반 영토지역,1,2,1,일반 토지,0,None
987,28,일반 영토지역,2,2,1,일반 토지,0,None
988,28,일반 영토지역,3,2,1,일반 토지,0,None
989,28,일반 영토지역,4,2,2,자원 토지,6,쌀
990,28,일반 영토지역,5,2,1,일반 토지,0,None
991,28,일반 영토지역,0,3,1,일반 토지,0,None
992,28,일반 영토지역,1,3,2,자원 토지,7,보리
993,28,일반 영토지역,2,3,1,일반 토지,0,None
994,28,일반 영토지역,3,3,1,일반 토지,0,None
995,28,일반 영토지역,4,3,2,자원 토지,8,밀
996,28,일반 영토지역,5,3,2,자원 토지,9,감자
997,28,일반 영토지역,0,4,1,일반 토지,0,None
998,28,일반 영토지역,1,4,1,일반 토지,0,None
999,28,일반 영토지역,2,4,2,자원 토지,10,옥수수
1000,28,일반 영토지역,3,4,1,일반 토지,0,None
1001,28,일반 영토지역,4,4,2,자원 토지,11,금
1002,28,일반 영토지역,5,4,1,일반 토지,0,None
1003,28,일반 영토지역,0,5,1,일반 토지,0,None
1004,28,일반 영토지역,1,5,2,자원 토지,12,은
1005,28,일반 영토지역,2,5,1,일반 토지,0,None
1006,28,일반 영토지역,3,5,2,자원 토지,13,진주
1007,28,일반 영토지역,4,5,2,자원 토지,14,향신료
1008,28,일반 영토지역,5,5,2,자원 토지,15,차
1009,29,일반 영토지역,0,0,1,일반 토지,0,None
1010,29,일반 영토지역,1,0,2,자원 토지,1,철
1011,29,일반 영토지역,2,0,2,자원 토지,2,구리
